%Runtime 20151211,  Coefs: 0.9806 / 0.077
%nrec yyyy MM dd hh mm ss lat lon Ts
3120 2015 10 24 19 06 02 36.18235 -74.84353 23.100
3121 2015 10 24 19 09 08 36.18244 -74.85138 23.012
3122 2015 10 24 19 12 16 36.18259 -74.85922 22.117
3123 2015 10 24 19 15 22 36.18262 -74.86702 22.003
3124 2015 10 24 19 24 46 36.18292 -74.89050 21.623
3125 2015 10 24 19 27 53 36.18306 -74.89847 21.474
3126 2015 10 24 19 31 00 36.18321 -74.90616 21.441
3127 2015 10 24 19 37 13 36.18362 -74.92175 20.572
3128 2015 10 24 19 46 32 36.18439 -74.94515 21.692
3129 2015 10 24 19 49 38 36.18435 -74.95310 21.683
3130 2015 10 24 19 52 45 36.18428 -74.96100 21.608
3131 2015 10 24 19 55 52 36.18441 -74.96886 21.494
3132 2015 10 24 19 58 58 36.18458 -74.97675 21.464
3133 2015 10 24 20 02 04 36.18427 -74.98458 21.720
3134 2015 10 24 20 05 10 36.18391 -74.99244 21.516
3135 2015 10 24 20 08 16 36.18358 -75.00013 21.411
3136 2015 10 24 20 11 25 36.18332 -75.00793 21.288
3137 2015 10 24 20 14 32 36.18305 -75.01574 21.106
3138 2015 10 24 20 17 39 36.18277 -75.02337 21.282
3139 2015 10 24 20 20 47 36.18252 -75.02647 21.161
3140 2015 10 24 20 23 54 36.18182 -75.02784 21.255
3141 2015 10 24 20 27 01 36.18097 -75.02930 21.147
3142 2015 10 24 20 30 08 36.18036 -75.03308 21.115
3143 2015 10 24 20 33 15 36.17885 -75.04280 21.101
3144 2015 10 24 20 36 21 36.17741 -75.05257 20.964
3145 2015 10 24 20 39 27 36.17669 -75.06226 20.905
3146 2015 10 24 20 42 33 36.17566 -75.07148 20.723
3147 2015 10 24 20 51 54 36.17285 -75.07147 20.864
3148 2015 10 24 20 55 01 36.17229 -75.07348 20.711
3149 2015 10 24 20 58 08 36.17501 -75.06988 20.524
3150 2015 10 24 22 12 30 36.18406 -74.90213 21.830
3151 2015 10 24 22 27 18 36.18260 -74.88444 22.500
3152 2015 10 24 22 30 24 36.18217 -74.88428 22.641
3153 2015 10 24 22 33 31 36.18187 -74.88366 22.738
3154 2015 10 24 22 36 37 36.18165 -74.88296 22.753
3155 2015 10 24 22 39 45 36.18145 -74.88228 22.858
3156 2015 10 24 22 42 51 36.18119 -74.88182 22.908
3157 2015 10 24 22 45 57 36.18095 -74.88129 23.281
3158 2015 10 24 22 49 03 36.18075 -74.88077 23.020
3159 2015 10 24 22 52 10 36.18051 -74.88019 22.990
3160 2015 10 25 00 13 50 36.18223 -74.72151 23.119
3161 2015 10 25 00 16 56 36.18221 -74.72144 23.204
3162 2015 10 25 00 20 02 36.18213 -74.72140 23.208
3163 2015 10 25 00 23 08 36.18201 -74.72146 23.201
3164 2015 10 25 00 26 14 36.18220 -74.72106 23.429
3165 2015 10 25 00 29 20 36.18243 -74.72059 23.128
3166 2015 10 25 00 32 26 36.18269 -74.72016 23.161
3167 2015 10 25 00 35 32 36.18290 -74.71982 23.173
3168 2015 10 25 00 38 39 36.18316 -74.71952 23.110
3169 2015 10 25 00 41 45 36.18337 -74.71925 23.073
3170 2015 10 25 00 44 51 36.18357 -74.71900 23.105
3171 2015 10 25 00 47 57 36.18386 -74.71870 23.161
3172 2015 10 25 00 51 03 36.18411 -74.71832 23.138
3173 2015 10 25 00 54 09 36.18439 -74.71794 23.141
3174 2015 10 25 01 00 21 36.18465 -74.71762 23.149
3175 2015 10 25 01 03 28 36.18463 -74.71764 23.130
3176 2015 10 25 01 06 35 36.18470 -74.71757 23.080
3177 2015 10 25 01 09 44 36.18530 -74.71703 23.116
3178 2015 10 25 01 15 58 36.18935 -74.73134 23.320
3179 2015 10 25 01 19 05 36.18909 -74.74091 23.338
3180 2015 10 25 01 22 11 36.18881 -74.75039 23.365
3181 2015 10 25 01 25 18 36.18856 -74.75905 23.444
3182 2015 10 25 01 34 38 36.18796 -74.78432 23.550
3183 2015 10 25 01 37 44 36.18779 -74.79275 23.498
3184 2015 10 25 01 40 51 36.18765 -74.80106 23.455
3185 2015 10 25 01 43 57 36.18757 -74.80948 23.499
3186 2015 10 25 01 50 11 36.18738 -74.82629 23.413
3187 2015 10 25 01 53 18 36.18712 -74.83486 23.431
3188 2015 10 25 01 56 24 36.18666 -74.84351 22.806
3189 2015 10 25 01 59 31 36.18608 -74.85238 22.789
3190 2015 10 25 02 02 38 36.18555 -74.86119 22.585
3191 2015 10 25 02 05 44 36.18496 -74.86985 22.459
3192 2015 10 25 02 08 51 36.18455 -74.87830 22.274
3193 2015 10 25 02 15 06 36.18372 -74.89503 22.092
3194 2015 10 25 02 27 31 36.18229 -74.92751 21.616
3195 2015 10 25 02 30 37 36.18258 -74.93572 21.561
3196 2015 10 25 02 33 43 36.18293 -74.94400 21.553
3197 2015 10 25 02 36 50 36.18329 -74.95231 21.419
3198 2015 10 25 02 43 03 36.18385 -74.96870 21.362
3199 2015 10 25 02 46 10 36.18382 -74.97674 21.399
3200 2015 10 25 02 49 16 36.18382 -74.98496 21.307
3201 2015 10 25 02 58 36 36.18381 -75.00929 20.866
3202 2015 10 25 03 01 43 36.18385 -75.01748 20.764
3203 2015 10 25 03 04 49 36.18391 -75.02569 20.677
3204 2015 10 25 03 14 09 36.18471 -75.04149 20.499
3205 2015 10 25 03 17 15 36.18501 -75.04091 20.539
3206 2015 10 25 03 20 23 36.18730 -75.03768 20.659
3207 2015 10 25 03 23 34 36.18724 -75.02946 20.760
3208 2015 10 25 03 26 41 36.18629 -75.02142 20.891
3209 2015 10 25 03 29 48 36.18520 -75.01333 20.929
3210 2015 10 25 03 36 01 36.18360 -74.99713 21.105
3211 2015 10 25 03 42 14 36.18281 -74.98045 21.382
3212 2015 10 25 03 45 20 36.18265 -74.97235 21.337
3213 2015 10 25 03 48 26 36.18262 -74.96421 21.337
3214 2015 10 25 03 54 39 36.18260 -74.94819 21.294
3215 2015 10 25 03 57 47 36.18264 -74.94029 21.328
3216 2015 10 25 04 00 53 36.18266 -74.93234 21.230
3217 2015 10 25 04 07 06 36.18254 -74.91583 20.750
3218 2015 10 25 04 10 12 36.18263 -74.90768 20.580
3219 2015 10 25 04 13 19 36.18270 -74.89973 21.065
3220 2015 10 25 04 22 39 36.18316 -74.87609 21.912
3221 2015 10 25 04 25 46 36.18303 -74.86818 22.281
3222 2015 10 25 04 31 59 36.18273 -74.85228 22.031
3223 2015 10 25 04 35 06 36.18248 -74.84411 22.096
3224 2015 10 25 04 41 18 36.18181 -74.82777 22.481
3225 2015 10 25 04 44 25 36.18163 -74.81954 22.508
3226 2015 10 25 04 47 31 36.18165 -74.81128 22.586
3227 2015 10 25 04 50 38 36.18195 -74.80303 22.719
3228 2015 10 25 04 58 46 36.18262 -74.78148 23.097
3229 2015 10 25 05 08 33 36.18329 -74.75527 23.425
3230 2015 10 25 05 22 55 36.18355 -74.71752 23.230
3231 2015 10 25 05 32 15 36.18202 -74.71801 23.249
3232 2015 10 25 05 35 22 36.18138 -74.71852 23.170
3233 2015 10 25 05 38 28 36.18131 -74.71846 23.407
3234 2015 10 25 05 47 47 36.18084 -74.71845 23.231
3235 2015 10 25 05 57 06 36.18101 -74.71762 23.219
3236 2015 10 25 06 06 25 36.18026 -74.71759 23.189
3237 2015 10 25 06 09 32 36.17959 -74.71798 23.171
3238 2015 10 25 06 12 39 36.17888 -74.71837 23.228
3239 2015 10 25 06 25 04 36.18429 -74.74036 23.307
3240 2015 10 25 06 28 11 36.18435 -74.74923 23.286
3241 2015 10 25 06 34 24 36.18450 -74.76709 23.305
3242 2015 10 25 06 37 31 36.18459 -74.77621 23.562
3243 2015 10 25 06 43 44 36.18463 -74.79441 23.103
3244 2015 10 25 06 46 50 36.18451 -74.80355 22.245
3245 2015 10 25 06 49 57 36.18441 -74.81262 21.680
3246 2015 10 25 06 53 02 36.18434 -74.82168 21.531
3247 2015 10 25 06 59 14 36.18443 -74.83981 21.665
3248 2015 10 25 07 08 34 36.18455 -74.86708 21.492
3249 2015 10 25 07 11 41 36.18443 -74.87611 21.395
3250 2015 10 25 07 14 48 36.18456 -74.87940 21.389
3251 2015 10 25 07 17 54 36.18410 -74.87967 21.442
3252 2015 10 25 07 21 01 36.18343 -74.88032 21.214
3253 2015 10 25 07 24 08 36.18320 -74.88034 21.385
3254 2015 10 25 07 27 14 36.18283 -74.88055 21.396
3255 2015 10 25 07 30 21 36.18258 -74.88034 21.375
3256 2015 10 25 07 36 33 36.18138 -74.88106 21.223
3257 2015 10 25 07 45 53 36.18080 -74.88004 21.311
3258 2015 10 25 07 48 59 36.18118 -74.87921 21.261
3259 2015 10 25 07 55 12 36.18024 -74.87975 21.417
3260 2015 10 25 07 58 19 36.18035 -74.87947 21.463
3261 2015 10 25 08 01 26 36.18101 -74.87854 21.437
3262 2015 10 25 08 04 32 36.18148 -74.87788 21.406
3263 2015 10 25 08 10 46 36.18230 -74.87637 21.397
3264 2015 10 25 08 13 52 36.18204 -74.87655 21.370
3265 2015 10 25 08 16 59 36.18156 -74.87709 21.289
3266 2015 10 25 08 20 05 36.18151 -74.87707 21.205
3267 2015 10 25 08 23 11 36.18197 -74.87622 21.195
3268 2015 10 25 08 26 17 36.18193 -74.87602 21.118
3269 2015 10 25 08 29 24 36.18147 -74.87640 21.440
3270 2015 10 25 08 32 31 36.18087 -74.87694 21.350
3271 2015 10 25 08 35 37 36.18094 -74.87659 21.296
3272 2015 10 25 08 38 44 36.18128 -74.87604 21.297
3273 2015 10 25 08 41 50 36.18114 -74.87608 21.151
3274 2015 10 25 08 44 56 36.18067 -74.87649 21.463
3275 2015 10 25 08 48 03 36.18011 -74.87709 21.415
3276 2015 10 25 08 51 09 36.17954 -74.87773 21.437
3277 2015 10 25 08 54 16 36.17896 -74.87841 21.623
3278 2015 10 25 08 57 22 36.17840 -74.87901 21.473
3279 2015 10 25 09 00 28 36.17782 -74.87960 21.338
3280 2015 10 25 09 03 35 36.17744 -74.87980 21.215
3281 2015 10 25 09 06 41 36.17736 -74.87960 21.152
3282 2015 10 25 09 09 47 36.17698 -74.87989 21.023
3283 2015 10 25 09 12 54 36.17657 -74.88037 20.929
3284 2015 10 25 09 16 00 36.17959 -74.87899 20.828
3285 2015 10 25 09 19 06 36.18363 -74.88417 20.734
3286 2015 10 25 09 22 13 36.18377 -74.89239 20.608
3287 2015 10 25 09 25 19 36.18388 -74.90090 20.152
3288 2015 10 25 09 28 26 36.18397 -74.90895 20.281
3289 2015 10 25 09 31 32 36.18399 -74.91694 20.565
3290 2015 10 25 09 34 39 36.18409 -74.92504 20.707
3291 2015 10 25 09 37 45 36.18426 -74.93319 20.736
3292 2015 10 25 09 40 52 36.18443 -74.94140 20.698
3293 2015 10 25 09 50 12 36.18499 -74.96548 20.575
3294 2015 10 25 09 53 19 36.18523 -74.97345 20.624
3295 2015 10 25 09 56 25 36.18548 -74.98146 20.189
3296 2015 10 25 09 59 31 36.18577 -74.98939 20.005
3297 2015 10 25 10 02 37 36.18606 -74.99721 19.877
3298 2015 10 25 10 05 43 36.18633 -75.00507 19.890
3299 2015 10 25 10 08 50 36.18568 -75.01271 19.854
3300 2015 10 25 10 11 56 36.18464 -75.02021 20.011
3301 2015 10 25 10 18 10 36.18250 -75.03538 19.806
3302 2015 10 25 10 24 23 36.18323 -75.04508 19.652
3303 2015 10 25 10 33 42 36.18115 -75.04388 19.747
3304 2015 10 25 10 36 49 36.17940 -75.04116 19.834
3305 2015 10 25 10 39 55 36.17742 -75.03803 19.906
3306 2015 10 25 10 43 01 36.17666 -75.03742 19.977
3307 2015 10 25 10 46 07 36.17544 -75.04223 19.913
3308 2015 10 25 10 52 20 36.17315 -75.05208 20.046
3309 2015 10 25 10 58 34 36.17522 -75.05198 19.732
3310 2015 10 25 11 01 40 36.17403 -75.05288 19.813
3311 2015 10 25 11 04 46 36.17156 -75.05440 20.017
3312 2015 10 25 11 07 53 36.16935 -75.05590 19.800
3313 2015 10 25 11 10 59 36.17176 -75.05325 19.891
3314 2015 10 25 11 17 11 36.17437 -75.04924 19.865
3315 2015 10 25 11 23 23 36.17300 -75.05415 19.771
3316 2015 10 25 11 29 37 36.17163 -75.05706 19.727
3317 2015 10 25 11 32 43 36.16807 -75.05614 19.748
3318 2015 10 25 11 35 50 36.17253 -75.05060 19.883
3319 2015 10 25 11 38 56 36.17905 -75.04602 19.953
3320 2015 10 25 11 42 03 36.18575 -75.04288 19.736
3321 2015 10 25 11 48 16 36.19971 -75.03835 19.844
3322 2015 10 25 11 51 23 36.20517 -75.03587 19.890
3323 2015 10 25 11 57 36 36.20253 -75.03161 19.938
3324 2015 10 25 12 00 42 36.20141 -75.03199 19.833
3325 2015 10 25 12 03 48 36.19979 -75.03407 19.860
3326 2015 10 25 12 33 28 36.19401 -75.06319 19.663
3327 2015 10 25 12 36 36 36.19457 -75.07172 19.620
3328 2015 10 25 12 39 43 36.19451 -75.07999 19.631
3329 2015 10 25 12 42 50 36.19355 -75.08811 19.873
3330 2015 10 25 12 45 57 36.19306 -75.09668 19.730
3331 2015 10 25 12 49 03 36.19447 -75.10479 19.633
3332 2015 10 25 12 52 09 36.19487 -75.11306 19.723
3333 2015 10 25 12 55 16 36.19387 -75.12138 19.869
3334 2015 10 25 12 58 22 36.19345 -75.12976 19.929
3335 2015 10 25 13 04 36 36.19286 -75.14742 19.936
3336 2015 10 25 13 07 42 36.19258 -75.15633 19.940
3337 2015 10 25 13 10 48 36.19230 -75.16530 20.021
3338 2015 10 25 13 13 54 36.19199 -75.17415 19.968
3339 2015 10 25 13 17 01 36.19173 -75.18310 19.959
3340 2015 10 25 13 20 08 36.19145 -75.19214 20.195
3341 2015 10 25 13 26 19 36.19098 -75.20997 19.974
3342 2015 10 25 16 51 40 36.17248 -75.42285 18.598
3343 2015 10 25 17 22 44 36.18386 -75.46478 18.571
3344 2015 10 25 17 28 59 36.18393 -75.48090 18.698
3345 2015 10 25 17 35 14 36.18397 -75.49719 18.721
3346 2015 10 25 17 38 20 36.18395 -75.50529 18.650
3347 2015 10 25 17 41 26 36.18390 -75.51342 18.796
3348 2015 10 25 17 44 33 36.18382 -75.52160 18.819
3349 2015 10 25 17 56 58 36.17609 -75.55272 18.876
3350 2015 10 25 18 00 04 36.17635 -75.56066 18.791
3351 2015 10 25 18 06 17 36.17572 -75.56264 18.677
3352 2015 10 25 18 09 24 36.17564 -75.56237 18.620
3353 2015 10 25 18 15 36 36.17534 -75.56126 18.797
3354 2015 10 25 18 18 43 36.17523 -75.56062 18.761
3355 2015 10 25 18 21 50 36.17507 -75.56010 18.703
3356 2015 10 25 18 24 57 36.17489 -75.55963 18.683
3357 2015 10 25 18 28 04 36.17475 -75.55916 18.866
3358 2015 10 25 18 31 10 36.17467 -75.55865 18.702
3359 2015 10 25 18 34 17 36.17464 -75.55808 18.704
3360 2015 10 25 18 40 30 36.17457 -75.55695 18.660
3361 2015 10 25 18 43 36 36.17456 -75.55640 18.677
3362 2015 10 25 18 46 42 36.17455 -75.55583 18.609
3363 2015 10 25 18 49 48 36.17459 -75.55523 18.660
3364 2015 10 25 18 56 02 36.17326 -75.55938 18.805
3365 2015 10 25 18 59 08 36.17307 -75.55997 18.694
3366 2015 10 25 19 02 14 36.17303 -75.55997 18.680
3367 2015 10 25 19 05 20 36.17315 -75.56386 18.715
3368 2015 10 25 19 11 33 36.17364 -75.58147 18.749
3369 2015 10 25 19 17 46 36.17434 -75.60004 18.645
3370 2015 10 25 19 24 01 36.17522 -75.61891 18.630
3371 2015 10 25 19 27 07 36.17551 -75.62852 18.703
3372 2015 10 25 19 30 15 36.17573 -75.63821 18.659
3373 2015 10 25 19 33 22 36.17594 -75.64800 18.573
3374 2015 10 25 19 36 28 36.17621 -75.65771 18.591
3375 2015 10 25 19 45 49 36.17720 -75.68555 18.747
3376 2015 10 25 19 52 02 36.17729 -75.70106 18.818
3377 2015 10 25 19 55 09 36.17755 -75.70151 18.813
3378 2015 10 25 20 07 37 36.17859 -75.70146 18.825
3379 2015 10 25 20 10 43 36.17891 -75.70131 18.777
3380 2015 10 25 20 13 49 36.17916 -75.70127 18.712
3381 2015 10 25 20 16 55 36.17936 -75.70125 18.772
3382 2015 10 25 20 20 02 36.17959 -75.70112 18.632
3383 2015 10 25 20 53 02 36.18283 -75.68035 18.612
3384 2015 10 25 20 56 08 36.18320 -75.67176 18.597
3385 2015 10 25 20 59 14 36.18355 -75.66313 18.725
3386 2015 10 25 21 02 21 36.18379 -75.65445 18.764
3387 2015 10 25 21 05 27 36.18374 -75.64569 18.764
3388 2015 10 25 21 11 39 36.18278 -75.62831 18.615
3389 2015 10 25 21 17 52 36.18121 -75.61063 18.623
3390 2015 10 26 01 10 05 36.18309 -75.40939 19.232
3391 2015 10 26 01 13 12 36.18416 -75.40991 19.226
3392 2015 10 26 01 16 19 36.18499 -75.41022 19.195
3393 2015 10 26 01 25 39 36.18733 -75.41143 19.237
3394 2015 10 26 01 28 46 36.18812 -75.41185 19.252
3395 2015 10 26 01 31 53 36.18891 -75.41225 19.262
3396 2015 10 26 01 34 59 36.18914 -75.41240 19.236
3397 2015 10 26 01 41 13 36.18622 -75.41098 19.198
3398 2015 10 26 01 53 40 36.18443 -75.40935 19.247
3399 2015 10 26 01 59 54 36.18502 -75.40896 19.246
3400 2015 10 26 02 09 12 36.18597 -75.40848 19.184
3401 2015 10 26 02 12 18 36.18633 -75.40833 19.176
3402 2015 10 26 02 40 19 36.18843 -75.40700 19.231
3403 2015 10 26 02 46 32 36.18518 -75.40581 19.232
3404 2015 10 26 02 52 46 36.18150 -75.40436 19.193
3405 2015 10 26 02 55 53 36.17959 -75.40360 19.233
3406 2015 10 26 03 02 07 36.17587 -75.40223 19.159
3407 2015 10 26 03 08 20 36.17278 -75.40128 19.094
3408 2015 10 26 03 11 27 36.17258 -75.40204 18.955
3409 2015 10 26 03 14 34 36.17251 -75.40294 18.956
3410 2015 10 26 03 17 41 36.17251 -75.40395 19.176
3411 2015 10 26 03 20 47 36.17246 -75.40490 19.074
3412 2015 10 26 03 23 54 36.17254 -75.40580 19.022
3413 2015 10 26 03 27 01 36.17261 -75.40659 19.012
3414 2015 10 26 03 36 21 36.17473 -75.40809 19.023
3415 2015 10 26 03 39 29 36.17558 -75.40849 19.088
3416 2015 10 26 03 45 41 36.17719 -75.40919 19.133
3417 2015 10 26 04 01 15 36.18101 -75.41110 19.112
3418 2015 10 26 04 04 21 36.18193 -75.41117 19.110
3419 2015 10 26 04 07 28 36.18285 -75.41114 19.185
3420 2015 10 26 04 10 35 36.18371 -75.41124 19.208
3421 2015 10 26 04 13 42 36.18419 -75.41134 19.210
3422 2015 10 26 04 16 49 36.18460 -75.41147 19.219
3423 2015 10 26 04 23 02 36.18516 -75.41185 19.170
3424 2015 10 26 04 26 08 36.18525 -75.41203 19.149
3425 2015 10 26 04 29 14 36.18543 -75.41225 19.239
3426 2015 10 26 04 32 21 36.18582 -75.41248 19.200
3427 2015 10 26 04 35 28 36.18569 -75.41274 19.229
3428 2015 10 26 04 38 35 36.18677 -75.41314 19.244
3429 2015 10 26 04 41 41 36.18686 -75.41338 19.215
3430 2015 10 26 04 44 48 36.18531 -75.41358 19.184
3431 2015 10 26 04 51 02 36.18221 -75.41385 19.189
3432 2015 10 26 05 00 21 36.18397 -75.41335 19.191
3433 2015 10 26 05 03 27 36.18438 -75.41328 19.231
3434 2015 10 26 05 06 34 36.18482 -75.41317 19.160
3435 2015 10 26 05 09 40 36.18516 -75.41310 19.137
3436 2015 10 26 05 19 00 36.18097 -75.41402 19.222
3437 2015 10 26 05 25 13 36.18149 -75.41371 19.267
3438 2015 10 26 05 28 18 36.18185 -75.41365 19.295
3439 2015 10 26 05 37 37 36.18312 -75.41356 19.422
3440 2015 10 26 05 40 43 36.18342 -75.41355 19.261
3441 2015 10 26 05 46 56 36.18396 -75.41352 19.257
3442 2015 10 26 05 50 03 36.18420 -75.41364 19.379
3443 2015 10 26 05 53 10 36.18432 -75.41377 19.514
3444 2015 10 26 05 59 22 36.18506 -75.41364 19.202
3445 2015 10 26 06 05 35 36.18551 -75.41355 19.275
3446 2015 10 26 06 21 08 36.18591 -75.41346 19.396
3447 2015 10 26 06 24 15 36.18593 -75.41348 19.416
3448 2015 10 26 06 27 22 36.18589 -75.41366 19.417
3449 2015 10 26 06 30 28 36.18569 -75.41399 19.433
3450 2015 10 26 06 33 35 36.18548 -75.41431 19.427
3451 2015 10 26 06 39 47 36.18462 -75.41484 19.499
3452 2015 10 26 06 42 54 36.18414 -75.41475 19.509
3453 2015 10 26 06 52 14 36.18277 -75.41431 19.529
3454 2015 10 26 06 55 21 36.18258 -75.41413 19.462
3455 2015 10 26 06 58 27 36.18310 -75.41396 19.466
3456 2015 10 26 07 01 34 36.18379 -75.41380 19.481
3457 2015 10 26 07 04 41 36.18411 -75.41380 19.430
3458 2015 10 26 07 10 55 36.18494 -75.41362 19.460
3459 2015 10 26 07 20 14 36.18558 -75.41306 19.459
3460 2015 10 26 07 29 33 36.18568 -75.41319 19.478
3461 2015 10 26 07 35 46 36.18540 -75.41340 19.447
3462 2015 10 26 07 38 53 36.18510 -75.41332 19.374
3463 2015 10 26 07 48 12 36.18403 -75.41357 19.479
3464 2015 10 26 07 51 18 36.18387 -75.41356 19.505
3465 2015 10 26 07 54 25 36.18361 -75.41397 19.527
3466 2015 10 26 07 57 31 36.18370 -75.41413 19.492
3467 2015 10 26 08 03 43 36.18417 -75.41405 19.521
3468 2015 10 26 08 06 50 36.18263 -75.41481 19.531
3469 2015 10 26 08 09 56 36.18165 -75.41534 19.544
3470 2015 10 26 08 13 02 36.18189 -75.41519 19.503
3471 2015 10 26 08 16 09 36.18169 -75.41536 19.459
3472 2015 10 26 08 19 16 36.18113 -75.41549 19.533
3473 2015 10 26 08 22 21 36.17980 -75.41609 19.482
3474 2015 10 26 08 28 35 36.18159 -75.41587 19.497
3475 2015 10 26 08 34 48 36.18279 -75.41604 19.450
3476 2015 10 26 08 37 55 36.18308 -75.41609 19.502
3477 2015 10 26 08 41 01 36.18153 -75.41701 19.517
3478 2015 10 26 08 50 22 36.18251 -75.41667 19.519
3479 2015 10 26 08 53 29 36.18367 -75.41635 19.473
3480 2015 10 26 08 56 35 36.18371 -75.41665 19.545
3481 2015 10 26 08 59 41 36.18429 -75.41668 19.537
3482 2015 10 26 09 05 53 36.18325 -75.41732 19.465
3483 2015 10 26 09 09 00 36.18218 -75.41799 19.472
3484 2015 10 26 09 12 06 36.18251 -75.41780 19.457
3485 2015 10 26 09 15 12 36.18311 -75.41751 19.494
3486 2015 10 26 09 18 19 36.18359 -75.41720 19.432
3487 2015 10 26 09 21 25 36.18367 -75.41713 19.488
3488 2015 10 26 09 24 31 36.18336 -75.41731 19.479
3489 2015 10 26 09 27 37 36.18276 -75.41786 19.466
3490 2015 10 26 09 30 44 36.18365 -75.41785 19.495
3491 2015 10 26 09 33 51 36.18476 -75.41761 19.521
3492 2015 10 26 09 36 57 36.18605 -75.41743 19.502
3493 2015 10 26 09 40 03 36.18687 -75.41748 19.585
3494 2015 10 26 09 43 09 36.18768 -75.41743 19.457
3495 2015 10 26 09 46 16 36.18872 -75.41733 19.407
3496 2015 10 26 09 49 22 36.18946 -75.41731 19.546
3497 2015 10 26 09 52 28 36.19029 -75.41729 19.666
3498 2015 10 26 09 55 35 36.19128 -75.41722 19.404
3499 2015 10 26 09 58 40 36.19222 -75.41715 19.482
3500 2015 10 26 10 01 46 36.19321 -75.41715 19.421
3501 2015 10 26 10 04 53 36.19421 -75.41717 19.440
3502 2015 10 26 11 24 38 36.18352 -75.27279 19.754
3503 2015 10 26 11 27 44 36.18373 -75.27292 19.785
3504 2015 10 26 11 30 50 36.18405 -75.27297 19.783
3505 2015 10 26 11 37 01 36.18466 -75.27312 19.654
3506 2015 10 26 11 40 08 36.18488 -75.27321 19.758
3507 2015 10 26 11 43 13 36.18622 -75.27272 19.766
3508 2015 10 26 11 52 59 36.19066 -75.27060 19.745
3509 2015 10 26 11 59 11 36.19400 -75.26893 19.744
3510 2015 10 26 12 12 23 36.19730 -75.26725 19.828
3511 2015 10 26 12 15 30 36.19932 -75.26638 19.832
3512 2015 10 26 12 18 36 36.20126 -75.26542 19.877
3513 2015 10 26 12 21 42 36.20302 -75.26444 19.868
3514 2015 10 26 12 27 55 36.20674 -75.26238 19.906
3515 2015 10 26 12 31 01 36.20873 -75.26130 19.772
3516 2015 10 26 12 34 07 36.20950 -75.26461 19.787
3517 2015 10 26 12 37 13 36.20763 -75.27041 19.763
3518 2015 10 26 12 40 19 36.20576 -75.27627 19.694
3519 2015 10 26 12 43 26 36.20387 -75.28230 19.636
3520 2015 10 26 12 46 32 36.20202 -75.28832 19.671
3521 2015 10 26 12 49 38 36.20016 -75.29422 19.557
3522 2015 10 26 12 52 44 36.19825 -75.30017 19.581
3523 2015 10 26 12 55 51 36.19636 -75.30595 19.540
3524 2015 10 26 12 58 57 36.19452 -75.31181 19.555
3525 2015 10 26 13 02 04 36.19265 -75.31767 19.542
3526 2015 10 26 13 05 10 36.19080 -75.32359 19.499
3527 2015 10 26 13 08 16 36.19008 -75.32958 19.653
3528 2015 10 26 13 20 44 36.18891 -75.35320 19.576
3529 2015 10 26 13 23 50 36.18849 -75.35908 19.580
3530 2015 10 26 13 33 09 36.18622 -75.37684 19.533
3531 2015 10 26 13 36 16 36.18565 -75.38334 19.530
3532 2015 10 26 13 39 23 36.18503 -75.38972 19.568
3533 2015 10 26 13 58 59 36.18236 -75.41256 19.999
3534 2015 10 26 14 24 37 36.19290 -75.40182 19.804
3535 2015 10 26 14 27 44 36.19460 -75.40032 19.446
3536 2015 10 26 14 30 51 36.19616 -75.39895 19.573
3537 2015 10 26 14 33 58 36.19820 -75.39734 19.380
3538 2015 10 26 14 40 11 36.20145 -75.39456 19.684
3539 2015 10 26 14 46 23 36.20494 -75.39126 19.943
3540 2015 10 26 14 58 50 36.20797 -75.40681 19.883
3541 2015 10 26 15 05 02 36.20649 -75.42118 19.820
3542 2015 10 26 15 08 08 36.20516 -75.42805 19.595
3543 2015 10 26 15 14 22 36.20240 -75.44168 19.465
3544 2015 10 26 15 20 36 36.19947 -75.45555 19.287
3545 2015 10 26 15 23 42 36.19799 -75.46235 19.480
3546 2015 10 26 15 26 49 36.19650 -75.46933 19.551
3547 2015 10 26 15 29 55 36.19475 -75.47615 19.535
3548 2015 10 26 15 33 02 36.19296 -75.48285 19.403
3549 2015 10 26 15 36 09 36.19108 -75.48971 19.372
3550 2015 10 26 15 48 34 36.18386 -75.51743 19.245
3551 2015 10 26 15 51 40 36.18252 -75.52436 19.173
3552 2015 10 26 15 54 47 36.18133 -75.53135 19.047
3553 2015 10 26 15 57 54 36.18045 -75.53810 19.009
